Ticker,ABCB4.SA,AGRO3.SA,ALPA4.SA,ALUP11.SA,AMAR3.SA,ANIM3.SA,ARZZ3.SA,AZEV4.SA,AZUL4.SA,BEEF3.SA,BPAN4.SA,BRAP4.SA,BRSR6.SA,CAML3.SA,CIEL3.SA,COGN3.SA,CSMG3.SA,CVCB3.SA,CYRE3.SA,DASA3.SA,DIRR3.SA,DXCO3.SA,ECOR3.SA,ENAT3.SA,EVEN3.SA,EZTC3.SA,FESA4.SA,FLRY3.SA,FRAS3.SA,GFSA3.SA,GOAU4.SA,GRND3.SA,GUAR3.SA,IRBR3.SA,JHSF3.SA,KEPL3.SA,LEVE3.SA,LOGG3.SA,MDIA3.SA,MGLU3.SA,MILS3.SA,MOVI3.SA,MRFG3.SA,MRVE3.SA,MYPK3.SA,ODPV3.SA,PCAR3.SA,PNVL3.SA,POMO4.SA,POSI3.SA,PTBL3.SA,QUAL3.SA,RANI3.SA,RAPT4.SA,RCSL3.SA,ROMI3.SA,SAPR11.SA,SEER3.SA,SLCE3.SA,SMTO3.SA,STBP3.SA,TAEE11.SA,TASA4.SA,TEND3.SA,TGMA3.SA,TRIS3.SA,TUPY3.SA,UNIP6.SA,USIM3.SA,USIM5.SA,VLID3.SA,VULC3.SA,WIZC3.SA,YDUQ3.SA,ZAMP3.SA,Cluster
ABCB4.SA,1.0,0.3518010890433982,0.3198053303805198,0.3362191004009138,0.524925365604052,0.475247806668705,0.5172860823223048,0.1156536623226554,0.5127586739500474,0.07147418644249284,0.4216163324634349,0.31590007649251944,0.5935466371215864,0.35977319885285336,0.42317314646232135,0.46462228008389966,0.45242081928142075,0.5322448673936843,0.5715825894414973,0.079761667792464,0.5666954063242243,0.5329039030870492,0.5366252398790698,0.3827098773179242,0.5765362969033061,0.5723557483509132,0.4017234467310574,0.5001212344709731,0.48142402200170065,0.29169290924681374,0.4582074739401933,0.5093805101527628,0.45233480901416245,0.38631718942681603,0.5453428006911191,0.27316195999990084,0.5327128485682026,0.5472705857242794,0.3907916893199502,0.32610229444313027,0.44773407131114035,0.5353028186377369,0.2756003319388504,0.4642807558415773,0.47064009487709274,0.3512081344542904,0.1451382624658042,0.3865100958076413,0.5053518325911855,0.49072949790947235,0.44469721806957474,0.39683474467417235,0.18117560948746872,0.5659824945352319,0.18351946741250375,0.37694183388371444,0.47909938416570375,0.4257073183876223,0.22673309336596068,0.31614450808017747,0.5416452340897867,0.3265540245769429,0.23391352994021164,0.33213033622584226,0.5376761403314674,0.47793438972875263,0.5666352524599644,0.4383237836532004,0.44340968649709417,0.4266288586687963,0.5304957982227223,0.4867395577431552,0.3917584259995783,0.45394581269709405,0.42399541072672164,2
AGRO3.SA,0.3518010890433982,1.0,0.22667456331952723,0.3142705613627609,0.31155624819040756,0.30731415013500035,0.32324660230734176,0.2095052390600232,0.3038529725157445,0.2294180255286776,0.19220978169995423,0.2963310757887294,0.2565690750274187,0.28990850461062145,0.167884215198853,0.2605006086476218,0.25744052581443744,0.3131815705217091,0.2970025713059434,0.11299716437411116,0.2799595651878113,0.35547743149526423,0.25901880140461386,0.31268679446640124,0.24867224189129356,0.27700902236028646,0.4078330643471794,0.2020055828804186,0.3079790067856976,0.17233886811567578,0.28744285097474437,0.2960802241816151,0.2537931285430875,0.21123594461270337,0.3450617455468242,0.32326164002496544,0.28820050158721916,0.33075585329999857,0.09554592404645139,0.27471481564536065,0.31136268012021545,0.29248267771778075,0.3282835522201178,0.24816777485192382,0.19648406486594672,0.20119048647652296,0.1299577100383387,0.38556024279334034,0.3066690154791561,0.398799849861928,0.21720019284131498,0.156692032218459,0.1688531301877441,0.2883804222966844,0.16801275431041013,0.3076893526802431,0.2209477457470303,0.31333641133020573,0.4278239003579715,0.3714811683422858,0.32358431007633814,0.2754601245653845,0.3088049651995912,0.19376140990429963,0.3353632225685104,0.2871504417681303,0.35147173357177325,0.402785888948214,0.38774408071132715,0.36910413441271006,0.286046975381386,0.1696619139165916,0.3194260084981889,0.2549726820662099,0.2987332413934036,4
ALPA4.SA,0.3198053303805198,0.22667456331952723,1.0,0.3039876584305253,0.4823130674491346,0.3887995287609043,0.3884462444882243,0.21411147236622025,0.43641318047086924,0.13131898950850715,0.33879385895518627,0.19382205265654295,0.32668675118107676,0.2936852091385812,0.2300721429956596,0.3529275051860289,0.23588324051461,0.41849406382885285,0.44066971942382965,0.1336655121987094,0.4114843752404124,0.4142991459798874,0.39468731714040434,0.18393708528018743,0.45283414939543487,0.4812804520928809,0.16201793502511488,0.3915540802413957,0.35027564679447704,0.20021692373859132,0.27838617966880147,0.46858528667700183,0.4279309084790778,0.3150650979142646,0.4211389385259176,0.17214438586210357,0.2599877395503768,0.38379256580680166,0.25454079426529896,0.39404786883639914,0.3578768989128229,0.43459839773658426,0.19531140287451546,0.38991285157395283,0.22156218340748493,0.25008510290388275,0.13074392332683152,0.2879772433550258,0.3190524364071471,0.3370146063298829,0.3828674132828592,0.4193912810894742,0.09080470320225631,0.3628117185170952,0.0531817669490173,0.3118804477438789,0.2771690669949063,0.3060048946789516,0.11034219573113213,0.2204757500888543,0.3397390252982645,0.17694379885349207,0.1946759429672476,0.3404311739379536,0.34099834564799997,0.43272221894000723,0.3098374350452011,0.21135874198960072,0.2805940652338937,0.2563865626169101,0.2512251853599425,0.4489143421028929,0.34838979973729184,0.3619130522455579,0.2773108602816627,1
ALUP11.SA,0.3362191004009138,0.3142705613627609,0.3039876584305253,1.0,0.32495179011144887,0.3519135546217981,0.3565443831845007,0.1358616788548078,0.32623683714905044,0.22481849957489583,0.3292562892982292,0.11529838091558675,0.40044669965174917,0.291318312719492,0.32936002563090283,0.4057252175690666,0.4478988690288004,0.3491379855815337,0.4544115603100693,0.19571518326552587,0.3746831852360519,0.32419345926649146,0.37262302785809015,0.315694579457744,0.37856488850553943,0.4229123063537109,0.22025717377748757,0.37921879972959954,0.37611461069590924,0.14469758321956042,0.2089080180254317,0.35889617164885224,0.39585067202960833,0.24499294345570644,0.3850501273931517,0.2130103282212288,0.3031783471402409,0.3681983711218162,0.26274284868956754,0.26730686416382954,0.36576322433973174,0.402903782564682,0.1548776112711047,0.39457882985326376,0.21186461290804628,0.30836902993252224,0.15339605657095395,0.3197909345510611,0.2999159444286779,0.27307615128241813,0.28709743729758935,0.31023737968110204,0.1118730202880838,0.3745816441317985,0.0551760243447285,0.23285291858495402,0.41914450885533794,0.30093734460861676,0.15705330035042722,0.3423198265087456,0.39904815903594393,0.5201095389598119,0.20507621889665506,0.2971080018703202,0.39054178772462156,0.400591337572342,0.2652316838461857,0.29651908880307426,0.18953147723738717,0.18969455900676588,0.3504574085089865,0.30636396701598945,0.28895012185828245,0.29537192046408955,0.3458186379088585,4
AMAR3.SA,0.524925365604052,0.31155624819040756,0.4823130674491346,0.32495179011144887,1.0,0.5751946126287968,0.5938114226192777,0.22250232344735,0.5933869312733178,0.11467537866972391,0.46441982315217495,0.21038904967743857,0.5440449527228293,0.3432934651555771,0.42541982353131846,0.6535007059871888,0.4028471209358511,0.6236397936186759,0.6142492539906019,0.21126609169605776,0.5745135252535136,0.5222567603065161,0.6123580927352044,0.23777050987360482,0.6384157171485636,0.648504176792927,0.27586049480446884,0.520651412393932,0.41500494237186625,0.35523991411576084,0.3938514913415459,0.5533682638089188,0.6456724283702805,0.4296430980286431,0.6333336649884995,0.3063836866501567,0.3986089506165024,0.5550395105341792,0.3840131360687693,0.5436464782159457,0.5315609738344568,0.6226286831642652,0.3073741488498905,0.569803870648161,0.39313150391809326,0.29664855052656397,0.18742284917399116,0.5178977931022344,0.46101421190252917,0.523898415441738,0.4969628754642998,0.49698569751932586,0.17856424913926047,0.5387187606940714,0.17632713672649036,0.41131034745668993,0.5022234493109179,0.5273749545594102,0.1550199854585263,0.21336093607951825,0.4915464417334452,0.3029531956211691,0.2639224637959417,0.5396714585791438,0.5602037196642285,0.6240416437421691,0.45085980657672187,0.28708763343799415,0.411324449681058,0.38980003112921097,0.49821468115352163,0.5114923177899978,0.4510215256841757,0.5898160279865504,0.5293450301800428,5
ANIM3.SA,0.475247806668705,0.30731415013500035,0.3887995287609043,0.3519135546217981,0.5751946126287968,1.0,0.5542864669151234,0.217090598935874,0.5312184096316522,0.15389813578815834,0.4088832098106753,0.30683264376681935,0.4847610275875262,0.3783936204114143,0.38664236312536826,0.6675987756608291,0.35380260117637763,0.6060745046818097,0.6220409200963221,0.1593412225128465,0.6180177716529981,0.5144336831344581,0.5136235230889583,0.3030434174602502,0.6186500477210336,0.6165065769525667,0.3036163542680509,0.4523285829990661,0.46417080942728506,0.32512386573436275,0.3905504044951269,0.46246340091000665,0.5663824148412581,0.37780312475220024,0.5608102087999854,0.28930450066510555,0.4245168521690523,0.5271019879019248,0.33614612739754685,0.47473226493724746,0.5258419647570086,0.5495195915603814,0.2556674197353815,0.5802947236612227,0.38152788432016727,0.36567043898470436,0.17680986123790038,0.49985169132098867,0.49637186432920205,0.4897558659236586,0.45456891118051884,0.4798421907989726,0.14387276486225342,0.5575108142916958,0.1742211449454219,0.4308102909302038,0.46100169745746855,0.635511614760871,0.24046767124136242,0.27593194899550033,0.5012788686011134,0.2752223067678598,0.26900922326112503,0.47982035804812,0.5897512858133428,0.5992607597944213,0.42910084046671476,0.3757769942359877,0.43275991166914524,0.4136379588016877,0.5421227646286086,0.4845540573740974,0.3913829931667753,0.6690830179705604,0.421979359393262,5
ARZZ3.SA,0.5172860823223048,0.32324660230734176,0.3884462444882243,0.3565443831845007,0.5938114226192777,0.5542864669151234,1.0,0.21099204578192568,0.47947247754297456,0.14623947298693593,0.4220129541213065,0.22983074723935581,0.49635747313475126,0.3280563850754451,0.3707212551334068,0.5835834133159182,0.42101124254164585,0.53492961021617,0.6121634337966106,0.219223454342582,0.6053967562885215,0.45687043090939083,0.48574323323382734,0.29354193697572073,0.5994986785523818,0.58394299836731,0.3671274569586963,0.49708932442754494,0.44510984544395304,0.2742530936849019,0.3687912052329585,0.5509122559360927,0.5721577275530872,0.3342507085868065,0.5941192209039546,0.3310308005198347,0.40657236544669256,0.5523573805549536,0.3700486118224969,0.49790620285258647,0.5154184303907607,0.563882937449766,0.22987807764031137,0.5026333933437069,0.35461527347732474,0.34622829389643833,0.261473472152533,0.49114132586758613,0.4720676371308672,0.5034156227006433,0.5027735633399444,0.42809750893799586,0.1951315399697449,0.5679646441508582,0.1898432333225741,0.42849080936099454,0.45026944192508844,0.5178973351639022,0.1748276925231212,0.2760955627809669,0.5275423388672063,0.34130723952732517,0.3383677842901488,0.4118694317927253,0.5595088097073864,0.5869580503070579,0.45389678738104594,0.3230011801138519,0.3723548321996801,0.369590857730009,0.4168876200202394,0.5021777763360802,0.4150317583722771,0.5212556979113102,0.4885247655495688,5
AZEV4.SA,0.1156536623226554,0.2095052390600232,0.21411147236622025,0.1358616788548078,0.22250232344735,0.217090598935874,0.21099204578192568,1.0,0.206311663555044,0.13398155660987704,0.19752874042189333,0.239123193431381,0.1386625674126453,0.14684643179379336,0.09945834984390649,0.25109949453216246,0.17671690534040232,0.23326934271465805,0.23052858191978534,0.16739260209498713,0.2050834646758083,0.21983405068862522,0.22838341797277892,0.12668201115671254,0.1436867677512304,0.21468189547133598,0.27762132667327494,0.23427075915767812,0.2641516537776635,0.21482405246343328,0.16006880311840777,0.19202503022967138,0.2662312858146435,0.1752781638063539,0.1978890118629481,0.13012912428568724,0.17142812523655648,0.2603787697842856,0.12056108240623747,0.2920277091331675,0.21454507013224253,0.29462910754942645,0.16634785485412584,0.18089582064861495,0.10197117679513881,0.08368595738656584,0.053019741827573186,0.19408429568891392,0.25477631613247054,0.17072340026888896,0.2387049982338355,0.1514623516821053,0.132956607542392,0.21526239482630916,0.20581439155338588,0.27600373851329724,0.16376300165168595,0.23513693943295688,0.10093741575478091,0.15078865668823496,0.1956658179286453,0.16634284817633258,0.10418127013361751,0.17498224705901033,0.24132234953504103,0.20685858932323592,0.19803101281437752,0.3036624569742583,0.20089530828307905,0.21231123881764347,0.230881784746867,0.15198536339165075,0.28238671219699035,0.17921611359753933,0.23322734250708632,0
AZUL4.SA,0.5127586739500474,0.3038529725157445,0.43641318047086924,0.32623683714905044,0.5933869312733178,0.5312184096316522,0.47947247754297456,0.206311663555044,1.0,0.14339333658739972,0.4723539441037605,0.1977625491775658,0.5012730107554434,0.28660443684414844,0.3214865609018639,0.5773792496852831,0.3707283714126969,0.721893345920484,0.6126118038697501,0.15015521976200527,0.5382270633978046,0.5133488536037439,0.5990415569636359,0.25666116220569,0.6012156655722166,0.5982653199656687,0.27012708530077206,0.4755388538224237,0.42851691845950296,0.3254006054287757,0.306746678047649,0.48956899823636013,0.5616489188507227,0.4495358891456927,0.5451156889669764,0.1894423097572562,0.44518153616090916,0.5309520997116208,0.31346939278972896,0.43881117521164936,0.4130020963408109,0.6350289851684201,0.2678843239868838,0.5150734716891473,0.3661663443201151,0.29242345729379127,0.10228503074136047,0.4620833342191565,0.5176827343244844,0.5111636529283891,0.4394316776069655,0.4456615978314435,0.12918693687397462,0.5455093615599687,0.19246442476441805,0.3843168075021674,0.44013030892174515,0.4851796753237066,0.06937821534038904,0.28016594575096143,0.5806209948054933,0.3043952274693979,0.33408009690604273,0.4178951732344433,0.5984886649625516,0.6015064999591108,0.45206328486707525,0.37047311783112713,0.3641420266335851,0.3458731467862633,0.5388994961629945,0.4857030162939988,0.42415454696451094,0.5790740375750288,0.43915798503230896,2
BEEF3.SA,0.07147418644249284,0.2294180255286776,0.13131898950850715,0.22481849957489583,0.11467537866972391,0.15389813578815834,0.14623947298693593,0.13398155660987704,0.14339333658739972,1.0,0.07601905879988327,0.18915641344003034,0.13118471538130455,0.22525320904484247,0.10826000253799707,0.1464440754709104,0.160506255235,0.1326954661918668,0.109531452150055,0.11181032811902177,0.11996216555359847,0.1777685516512259,0.06993447449794833,0.22121451728070418,0.07438980373204984,0.09722542437656251,0.1280568039547278,0.14261262248631157,0.11309465330576772,0.10596801770101963,0.22971382557898146,0.13720906679995834,0.1537790163582361,0.15844072077313337,0.14854897203031528,0.11786945168469082,0.04490468767026136,0.11794858502992098,0.20329765740913938,0.21000039162068862,0.15245584194979328,0.1314423716708135,0.5364086354882184,0.12026709188893439,0.1023975120227216,0.17133616056159134,0.1525962883830813,0.18128590198785144,0.19409870920571928,0.17608075142434979,0.14334817954418566,0.08956110027347194,0.028526179485455123,0.15129353360458442,0.11451540121478872,0.15174644030856002,0.12573710297042254,0.05185963927848379,0.17066853388413383,0.27908899824975436,0.1144690328944726,0.1327374652557795,0.08113843586973019,0.0894218076720136,0.12031468008748829,0.11020057876797716,0.09833114690946049,0.19544925492454993,0.19694686892667113,0.2242241577549561,0.07299622954815417,0.14037043607081098,0.09204320899695581,0.10550208167487209,0.13147475444636503,0
BPAN4.SA,0.4216163324634349,0.19220978169995423,0.33879385895518627,0.3292562892982292,0.46441982315217495,0.4088832098106753,0.4220129541213065,0.19752874042189333,0.4723539441037605,0.07601905879988327,1.0,0.20979469297165354,0.5400325787551563,0.30596199807022717,0.25142903337973244,0.49490485882548124,0.37279004584133985,0.4740881688897045,0.503088725389536,0.027758417997642875,0.4915781325127841,0.5013763757693221,0.40006477074561886,0.2734484103313258,0.5170058533937603,0.4518019794967893,0.32871903613867537,0.38575204029960347,0.37403920653842865,0.17803677812566876,0.3441909778701161,0.41366895733016,0.4165197637344588,0.30204395526583155,0.5234630271723145,0.21668791971509332,0.4094350618911383,0.43519923182564446,0.29705552600821966,0.2834770600146542,0.4135512576050054,0.5192178088783603,0.1479108004405134,0.4150849999347841,0.37733102738406615,0.26313832007990684,0.11801158464293621,0.33209895966456177,0.3742811168447177,0.37996966130272075,0.44152810854667235,0.3666433853893513,0.12501943114248404,0.4557251871682697,0.14278948552126466,0.43628575081678306,0.34306556414886286,0.3554628350582265,0.19032433417750122,0.26175346490076834,0.44323811864514584,0.29654290343073314,0.22756758261829196,0.3574085056803986,0.5255307660354793,0.5143005718146814,0.4447798847831144,0.3479403015914665,0.3222511092270842,0.33141040954427575,0.3749696581091799,0.4606382001268839,0.362131131058772,0.44928056802681343,0.3008730533313117,1
BRAP4.SA,0.31590007649251944,0.2963310757887294,0.19382205265654295,0.11529838091558675,0.21038904967743857,0.30683264376681935,0.22983074723935581,0.239123193431381,0.1977625491775658,0.18915641344003034,0.20979469297165354,1.0,0.23782287573108365,0.24039409600471373,0.09168581877437397,0.18779929933703363,0.26702147583407704,0.2623872546499386,0.22156188960772494,-0.03596925179179323,0.21002745046112953,0.3290085299659188,0.26624894118047066,0.34236179138049055,0.2658067746981234,0.1583011709281442,0.501990270838577,0.18169659528149792,0.27580271575739085,0.17407177890091255,0.6526109974884856,0.2824106671469144,0.2137859563707099,0.1696958340347776,0.2557899214837291,0.1746603515011149,0.30762214508922925,0.2047489008666587,0.09603197729980219,0.18753947654233188,0.2676881312820029,0.23460745154930032,0.2739351114536768,0.16969207873705267,0.207044598793526,0.17685492666764382,0.119224781141713,0.15279456795770263,0.24728040978241622,0.20978361132164336,0.20855668356722334,0.11948090699801388,0.1499635659825525,0.332073536274183,0.2769099429178112,0.2612311828039122,0.1951927409579036,0.16178120420998693,0.3242446546934537,0.30895315139672663,0.23477465981867543,0.23657082205880403,0.30303209165475725,0.14625992262124154,0.3043611794702901,0.17816409906571185,0.36464384522220544,0.41725464259121575,0.5816124792898268,0.6064384959658479,0.34391982840796054,0.22429905426031724,0.24338672387768773,0.20375586862018658,0.13735380166347966,3
BRSR6.SA,0.5935466371215864,0.2565690750274187,0.32668675118107676,0.40044669965174917,0.5440449527228293,0.4847610275875262,0.49635747313475126,0.1386625674126453,0.5012730107554434,0.13118471538130455,0.5400325787551563,0.23782287573108365,1.0,0.340839433636452,0.4801437003065843,0.570577860078563,0.45535019925405906,0.524565969907488,0.6273638826322547,0.15304266627422944,0.5943452853490733,0.5378266138243925,0.5322325062041104,0.35583340484854437,0.6035158932001096,0.5701377932731079,0.27084845294752724,0.47035760657028497,0.4448807952918824,0.2605651540713838,0.39242065368445955,0.5276557606596513,0.5531659097289694,0.4297580401409726,0.5809963598267671,0.2500156292642493,0.48851742537299514,0.5194302788715675,0.39282747838748705,0.3508932650237435,0.5003435799586978,0.5984451697106371,0.1978467905235678,0.47669475127836564,0.4052572453631641,0.3899362459187854,0.16365158935760482,0.4109851559825837,0.4523557138240209,0.47052251191838823,0.43172829131783413,0.379763678467113,0.12657920327660932,0.5478086368483486,0.11563743576887027,0.3686109104806159,0.4979398554875766,0.47985952351977296,0.1949203191218349,0.2768946898626196,0.48325606560437506,0.42219597841784845,0.288673486398725,0.4310200572488735,0.5058982221292285,0.585659058452832,0.4561770480379773,0.3304945822180652,0.4077248168422837,0.37814947242971825,0.41970420693579863,0.49843926575125075,0.3715973243967002,0.4960621559584844,0.4306297323269982,2
CAML3.SA,0.35977319885285336,0.28990850461062145,0.2936852091385812,0.291318312719492,0.3432934651555771,0.3783936204114143,0.3280563850754451,0.14684643179379336,0.28660443684414844,0.22525320904484247,0.30596199807022717,0.24039409600471373,0.340839433636452,1.0,0.21300188541147963,0.30530933783656905,0.2361825615593137,0.30850480141915987,0.3245620899782154,0.12893501518717104,0.3121725179997127,0.4150946664923255,0.3372552182905919,0.30393571848256107,0.30393570597596237,0.36575242226279486,0.23438527666409134,0.3304974368992024,0.3332672574878565,0.17931914219675113,0.3043048731636917,0.3139693855298551,0.268098220964931,0.19605242181792362,0.3501846917170323,0.20977574399878757,0.32611114811770736,0.3294090571912112,0.45065230528566835,0.29259064959413744,0.2728667148287889,0.34586217010742787,0.2865473813356414,0.28203354689431437,0.3579262802384412,0.2536739308411381,0.16297089434186535,0.3557537340315903,0.3727031728419023,0.3414095237300274,0.2619214968335326,0.20822965397206936,0.12202416583814975,0.31864521308165883,0.0952237860125727,0.24084584442544868,0.31133581669032345,0.2670648119958159,0.30449656445052586,0.31038027709097105,0.3207158999498183,0.18438713266728002,0.26030654531555886,0.2559590783444888,0.3587073325630358,0.293401591209944,0.33244606995935144,0.3570354648361557,0.2777784551216185,0.28564678415207645,0.3075010063297886,0.3473630391408784,0.2488488901240421,0.23824465674358206,0.3193820107901523,4
CIEL3.SA,0.42317314646232135,0.167884215198853,0.2300721429956596,0.32936002563090283,0.42541982353131846,0.38664236312536826,0.3707212551334068,0.09945834984390649,0.3214865609018639,0.10826000253799707,0.25142903337973244,0.09168581877437397,0.4801437003065843,0.21300188541147963,1.0,0.48642851790733704,0.34394148636951216,0.40165236644275426,0.46428302622818973,0.13823771867111095,0.5007388552585637,0.34424228700854176,0.42074509655562764,0.1749547586837241,0.3968549928811065,0.394461152139364,0.11081496842968079,0.3523163347913479,0.3131049517197744,0.20468622456734153,0.24255895695698348,0.3966872950086684,0.44631120866530277,0.3170322447720425,0.43064092338189897,0.2291005239031307,0.2783395341382913,0.41679332689321225,0.28752853907276815,0.3182163927660305,0.4381338960323508,0.3928832266461075,0.14447584289949003,0.3784384314432481,0.26116595114125685,0.18516601856400441,0.11447293955980306,0.3370954416931021,0.3137006414097436,0.3753457395185076,0.4024800873280474,0.2954939501595494,0.26445472240239476,0.41038628538971506,0.07976882414974146,0.26142400728349174,0.39333684028944005,0.3743599419301067,0.046781600759225384,0.2379331717589055,0.4093885494697804,0.20770126901768401,0.1753097391884347,0.2764244039114754,0.3729340705460173,0.38548821686610724,0.2270524329182132,0.20271055021578824,0.28748933294715795,0.2840782513931054,0.38003298168019883,0.33405198017387067,0.3359185055521103,0.41437930205015416,0.33628398500351186,1
COGN3.SA,0.46462228008389966,0.2605006086476218,0.3529275051860289,0.4057252175690666,0.6535007059871888,0.6675987756608291,0.5835834133159182,0.25109949453216246,0.5773792496852831,0.1464440754709104,0.49490485882548124,0.18779929933703363,0.570577860078563,0.30530933783656905,0.48642851790733704,1.0,0.40498542067434473,0.6288793909006272,0.7212932471171127,0.18466847527128294,0.6680302472246974,0.5298311038330332,0.5611784175879473,0.2787189529096514,0.6982955237104498,0.6686640667089119,0.2794792178118593,0.5210400679917276,0.4564647054128756,0.35808360855382676,0.3820492721492239,0.48400396150635566,0.6265598239380418,0.4716211130968982,0.6580674852518676,0.2555968717569085,0.4416349545866465,0.545136527596773,0.42930042774543925,0.4521637981846437,0.5703877683337246,0.6126159258125163,0.19846143251620343,0.6509649669067786,0.40189756843861857,0.3173351804332376,0.24198125918700444,0.5469616144078514,0.5137385216087663,0.49650353328965047,0.5302986829355315,0.4755082010202275,0.22930174115006344,0.6019936811126649,0.15003580454206006,0.4445680519880713,0.5395550883748796,0.6627308110971593,0.12014667019658419,0.27619047510546774,0.5175041657955516,0.3210237968606147,0.24818954698596857,0.5343027269586689,0.6175646417267565,0.677416007630189,0.3997578896002267,0.2902746876951392,0.37737867181663154,0.3638797550556182,0.5697635970253178,0.5339041769584616,0.44968716040680284,0.754354927181051,0.4985355028207537,5
CSMG3.SA,0.45242081928142075,0.25744052581443744,0.23588324051461,0.4478988690288004,0.4028471209358511,0.35380260117637763,0.42101124254164585,0.17671690534040232,0.3707283714126969,0.160506255235,0.37279004584133985,0.26702147583407704,0.45535019925405906,0.2361825615593137,0.34394148636951216,0.40498542067434473,1.0,0.41597486489496416,0.48803942469309947,0.1258989817743037,0.476140149048419,0.3745042529136475,0.5376378347000709,0.22317720714037184,0.41781799873570385,0.4150813192673862,0.31319315421876176,0.4743377869475032,0.361241929850585,0.15545624518944803,0.36671312974439213,0.34907743913267664,0.46207094795614745,0.2731625215329309,0.46919647157490807,0.25076809133633465,0.4031753967760622,0.4605849108064929,0.34247147716772836,0.3667828010216716,0.4679687767538587,0.4868741953532203,0.22653207390166466,0.3895862368447019,0.3085090671297518,0.2616069589040425,0.15011403627869094,0.3702246691189311,0.3562297817502328,0.3622649036338369,0.3911307199023799,0.2682738296865216,0.21907565373993826,0.5021039859160755,0.14246292530023882,0.34593931597619537,0.5893464083132562,0.28986670200340875,0.11587242080870626,0.30063653366638343,0.42277959712629376,0.4457659553895664,0.11161475758856265,0.3172883399630743,0.4094362550503085,0.41511959889260736,0.38830938411646065,0.2908239998929605,0.32701620883560045,0.3378235607095985,0.4921477101935166,0.3219079632016023,0.31284988156742105,0.3705260969624348,0.3834816704751303,1
CVCB3.SA,0.5322448673936843,0.3131815705217091,0.41849406382885285,0.3491379855815337,0.6236397936186759,0.6060745046818097,0.53492961021617,0.23326934271465805,0.721893345920484,0.1326954661918668,0.4740881688897045,0.2623872546499386,0.524565969907488,0.30850480141915987,0.40165236644275426,0.6288793909006272,0.41597486489496416,1.0,0.6603448252235554,0.16776802645872715,0.5744517609729634,0.5273175812264925,0.5962986327081421,0.35524089411808074,0.6292049665599216,0.5941060852733537,0.3381625902844723,0.4436834982956209,0.4996022616957237,0.35816746647494957,0.35504014698181036,0.4904194967309297,0.5760259897610925,0.5009019691317731,0.5898892975741777,0.22285880956490978,0.47654450901371254,0.5819989443833546,0.3236708332175161,0.44671071477164426,0.500850246957697,0.5567736776781085,0.31780893207925054,0.5522188521107718,0.39484656988816347,0.37548882869080985,0.19303348390803507,0.521503182547094,0.548378820162022,0.547980766550601,0.456380839142286,0.5023517230350811,0.1734641491733762,0.624161202939944,0.19334498429032324,0.4566247891098024,0.46948624291157165,0.565075679547176,0.12597479534653958,0.24966590852427598,0.6199167341935279,0.2743666520146124,0.3612172937535644,0.4226794915232113,0.6046817411545177,0.6145529483062637,0.47255084372718914,0.41248472696629696,0.38133619327477947,0.3476162911597284,0.5447682791852514,0.4912366909317817,0.4972260757506292,0.6289113284514919,0.5432748562053403,5
CYRE3.SA,0.5715825894414973,0.2970025713059434,0.44066971942382965,0.4544115603100693,0.6142492539906019,0.6220409200963221,0.6121634337966106,0.23052858191978534,0.6126118038697501,0.109531452150055,0.503088725389536,0.22156188960772494,0.6273638826322547,0.3245620899782154,0.46428302622818973,0.7212932471171127,0.48803942469309947,0.6603448252235554,1.0,0.1672934886153073,0.7862339809950027,0.6156244832718228,0.6181861634074831,0.33177633635576576,0.8111376324082175,0.8366897834180707,0.3637374494499027,0.534709779568733,0.5605504598125799,0.37375951584613065,0.37707549285452746,0.559447214066258,0.6431473028764769,0.38818594732341366,0.7494604954754498,0.3336312955118479,0.49805047568584354,0.6380788394159647,0.43131963851271987,0.5050262745696336,0.6114244218331328,0.6750243713959508,0.2034176853210428,0.6808284362280242,0.41449487060110196,0.3782088694361514,0.18153100272258246,0.5108255394599542,0.5886206435496564,0.5556773236394902,0.5131043556960028,0.5152906365537154,0.2588140199647097,0.6707140314999317,0.20698217117898238,0.498458065549582,0.577246611879203,0.6006222238454978,0.1438989631076785,0.31129065417756,0.6373516840057786,0.35946546160492826,0.3193653101051791,0.6097097132210906,0.6759921984794469,0.769477259601583,0.5096543932600741,0.38700955843366946,0.41320864966127385,0.4039494187638133,0.5517569090272708,0.5804211469230545,0.5168238377521329,0.6474808136352651,0.5432285926054888,5
