Date,ABCB4.SA,AGRO3.SA,ALPA4.SA,ALUP11.SA,AMAR3.SA,ANIM3.SA,ARZZ3.SA,AZEV4.SA,AZUL4.SA,BEEF3.SA,BPAN4.SA,BRAP4.SA,BRSR6.SA,CAML3.SA,CIEL3.SA,COGN3.SA,CSMG3.SA,CVCB3.SA,CYRE3.SA,DASA3.SA,DIRR3.SA,DXCO3.SA,ECOR3.SA,ENAT3.SA,EVEN3.SA,EZTC3.SA,FESA4.SA,FLRY3.SA,FRAS3.SA,GFSA3.SA,GOAU4.SA,GRND3.SA,GUAR3.SA,IRBR3.SA,JHSF3.SA,KEPL3.SA,LEVE3.SA,LOGG3.SA,MDIA3.SA,MGLU3.SA,MILS3.SA,MOVI3.SA,MRFG3.SA,MRVE3.SA,MYPK3.SA,ODPV3.SA,PCAR3.SA,PNVL3.SA,POMO4.SA,POSI3.SA,PTBL3.SA,QUAL3.SA,RANI3.SA,RAPT4.SA,RCSL3.SA,ROMI3.SA,SAPR11.SA,SEER3.SA,SLCE3.SA,SMTO3.SA,STBP3.SA,TAEE11.SA,TASA4.SA,TEND3.SA,TGMA3.SA,TRIS3.SA,TUPY3.SA,UNIP6.SA,USIM3.SA,USIM5.SA,VLID3.SA,VULC3.SA,WIZC3.SA,YDUQ3.SA,ZAMP3.SA
2020-07-12,11.035893440246582,14.748682975769043,29.43894386291504,18.784990310668945,40.48008728027344,8.586666107177734,48.083580017089844,2.4067180156707764,21.90999984741211,10.641443252563477,8.045433044433594,8.437543869018555,10.55332088470459,9.768501281738281,3.708709239959717,8.640000343322754,11.944717407226562,18.132171630859375,22.486278533935547,69.14791870117188,13.16248607635498,10.457104682922363,13.574007987976074,9.769743919372559,11.188711166381836,39.220314025878906,3.842491388320923,20.80084800720215,4.795993804931641,50.71840286254883,4.520450115203857,5.596541404724121,16.193859100341797,210.67408752441406,7.211777210235596,4.009311676025391,11.117280006408691,31.112051010131836,35.916656494140625,186.9431915283203,6.932114124298096,13.597138404846191,8.730781555175781,19.538726806640625,11.864991188049316,11.327234268188477,8.770313262939453,29.30889129638672,2.4995508193969727,4.406259536743164,4.007294654846191,26.265567779541016,3.682908296585083,9.138368606567383,16.121122360229492,6.812320709228516,24.385398864746094,15.522466659545898,8.349947929382324,17.23392105102539,4.72698974609375,18.863807678222656,5.255204677581787,33.57051467895508,21.04311752319336,12.032296180725098,17.417688369750977,14.593448638916016,6.656045913696289,6.001747131347656,9.42512321472168,4.1808953285217285,8.43316650390625,33.7001838684082,12.399999618530273
2020-07-19,11.065245628356934,14.042240142822266,28.658252716064453,18.808189392089844,41.120452880859375,8.666666030883789,48.31342697143555,2.324786901473999,21.799999237060547,11.259028434753418,8.578927040100098,9.163138389587402,10.86911392211914,9.887840270996094,3.9730775356292725,9.350000381469727,11.792397499084473,19.095502853393555,22.14934539794922,70.1357421875,13.411261558532715,10.301029205322266,13.24154281616211,9.965494155883789,11.651859283447266,36.870243072509766,3.7422871589660645,21.176963806152344,4.804697513580322,48.42738723754883,4.693363189697266,5.674566745758057,17.04378318786621,223.01805114746094,7.563199043273926,4.091304302215576,11.223609924316406,30.1428279876709,35.62487030029297,191.1865997314453,6.760617256164551,13.649839401245117,9.605175971984863,18.814064025878906,11.519981384277344,11.111918449401855,8.81993293762207,29.411569595336914,2.4911909103393555,4.2488932609558105,3.8576438426971436,27.160280227661133,4.025157451629639,9.236279487609863,15.388343811035156,6.80743408203125,24.87590980529785,14.879637718200684,8.071615219116211,17.926998138427734,4.751694679260254,18.69827651977539,5.137676239013672,32.81444549560547,20.563417434692383,12.269552230834961,16.501440048217773,14.634454727172852,6.6069231033325195,6.05021333694458,10.078598976135254,4.2554216384887695,8.379009246826172,32.515228271484375,11.399999618530273
2020-07-26,10.485566139221191,14.162201881408691,28.757076263427734,18.56844711303711,36.82087326049805,8.640000343322754,47.16420364379883,2.299182891845703,20.540000915527344,11.084836959838867,8.148689270019531,9.286689758300781,10.479883193969727,10.237321853637695,3.980630397796631,8.279999732971191,11.458940505981445,18.079410552978516,20.933433532714844,70.1357421875,12.680013656616211,10.491035461425781,13.03256607055664,9.271468162536621,10.920570373535156,36.49090576171875,3.7279722690582275,19.975025177001953,4.865626811981201,44.08235168457031,4.872452735900879,5.575262546539307,16.474151611328125,206.66339111328125,7.005506992340088,4.255288600921631,10.579730033874512,29.66703224182129,35.13855743408203,185.7541046142578,7.220952987670898,13.834297180175781,9.749813079833984,17.645544052124023,10.888862609863281,11.104227066040039,9.2913236618042,26.41533851623535,2.4243133068084717,4.398391246795654,3.7246217727661133,24.981082916259766,3.0802502632141113,9.317873001098633,16.58743667602539,6.851417064666748,23.482236862182617,14.756743431091309,7.960953712463379,17.715694427490234,4.446994781494141,18.817459106445312,4.78508996963501,31.150156021118164,19.859844207763672,11.549309730529785,16.240938186645508,15.87645149230957,6.6069231033325195,6.098679542541504,9.500523567199707,3.94986629486084,8.1082181930542,31.70945930480957,11.220000267028809
2020-08-02,10.316800117492676,14.015583038330078,31.089263916015625,18.692184448242188,37.324012756347656,9.579999923706055,48.50649642944336,2.181407928466797,20.309999465942383,10.75229263305664,8.492877006530762,9.670829772949219,10.472536087036133,10.493041038513184,4.056163787841797,8.279999732971191,11.22840404510498,18.219560623168945,22.213417053222656,70.1357421875,12.1899995803833,10.925333976745605,13.792481422424316,9.751948356628418,12.009378433227539,38.0915412902832,3.6768481731414795,20.939847946166992,4.839514255523682,45.82036590576172,4.965084552764893,5.405025482177734,16.139606475830078,197.494873046875,7.043707370758057,4.535515308380127,10.780571937561035,32.42490768432617,34.554969787597656,188.3918914794922,6.914062023162842,14.62482738494873,9.473687171936035,17.337560653686523,10.813130378723145,10.627452850341797,8.807528495788574,25.117908477783203,2.4911909103393555,4.122999668121338,3.5666580200195312,24.803911209106445,3.0504894256591797,9.587128639221191,15.521575927734375,6.401822566986084,23.762529373168945,14.775650024414062,7.910363674163818,18.09604263305664,4.578756332397461,19.221351623535156,4.969778537750244,32.14103317260742,20.85923194885254,11.600150108337402,16.348731994628906,16.02291488647461,6.999901294708252,6.5671868324279785,9.224053382873535,3.852982521057129,7.999903202056885,32.12656021118164,10.539999961853027
2020-08-09,10.331474304199219,13.72234058380127,34.29108428955078,19.194868087768555,36.31772994995117,9.369999885559082,50.38203048706055,2.1916489601135254,21.010000228881836,10.380157470703125,8.381016731262207,9.702279090881348,10.377066612243652,10.211749076843262,3.9655237197875977,7.289999961853027,11.104903221130371,16.651628494262695,20.933433532714844,70.1357421875,11.68490982055664,10.443532943725586,13.811479568481445,10.241325378417969,11.399972915649414,37.314353942871094,3.6052744388580322,21.29143524169922,4.778585910797119,46.21536636352539,5.002137660980225,5.539795875549316,16.374691009521484,192.53892517089844,6.600611686706543,4.504378318786621,10.756943702697754,34.04615783691406,34.59918975830078,199.92274475097656,6.291254043579102,15.072796821594238,9.11209774017334,16.80312156677246,11.006671905517578,10.365997314453125,8.429177284240723,23.101755142211914,2.365795135498047,4.2488932609558105,3.6996803283691406,25.40629005432129,3.0430490970611572,9.448421478271484,14.389101028442383,6.519107818603516,23.55230712890625,14.359701156616211,8.108122825622559,19.1944580078125,4.5211100578308105,19.04258155822754,5.036937713623047,30.794208526611328,21.5867862701416,11.269685745239258,15.79179859161377,15.495652198791504,7.147266864776611,6.704508304595947,9.307830810546875,3.964771032333374,7.868377208709717,30.505538940429688,11.279999732971191
2020-08-16,10.026985168457031,13.509075164794922,34.09343719482422,18.498844146728516,35.63162612915039,9.399999618530273,51.025596618652344,2.125080108642578,22.489999771118164,10.324734687805176,7.727055549621582,9.951630592346191,10.009864807128906,10.356654167175293,3.738922595977783,7.190000057220459,10.744688034057617,17.028282165527344,19.734460830688477,66.18444061279297,11.330594062805176,10.362101554870605,12.700101852416992,10.312507629394531,11.042452812194824,35.658199310302734,3.5377910137176514,20.244850158691406,4.752472400665283,43.05534362792969,5.13182258605957,5.468864440917969,16.09439468383789,192.6365966796875,6.463098049163818,4.5261735916137695,10.514747619628906,31.00632095336914,33.67076110839844,190.8427734375,6.264175891876221,14.949827194213867,10.032510757446289,16.5766658782959,10.58592700958252,10.386045455932617,8.140141487121582,22.91507339477539,2.3156368732452393,3.9971065521240234,3.633168935775757,24.919071197509766,2.968647003173828,9.081254005432129,14.05601978302002,6.284536838531494,21.987346649169922,14.284072875976562,8.149038314819336,20.828567504882812,4.3975830078125,19.433229446411133,5.078911781311035,30.669147491455078,19.596006393432617,10.744333267211914,15.35163688659668,15.911602020263672,7.5484299659729,7.0922393798828125,8.729759216308594,4.210705757141113,7.961219310760498,29.71872901916504,10.90999984741211
2020-08-23,10.071616172790527,13.489082336425781,36.31692123413086,18.645782470703125,36.409210205078125,9.489999771118164,48.9110221862793,2.0124258995056152,21.690000534057617,10.831470489501953,7.529146671295166,10.259389877319336,9.93642520904541,10.73171329498291,3.7313694953918457,6.559999942779541,10.26097297668457,17.492530822753906,19.977493286132812,72.11139678955078,11.149667739868164,11.23069953918457,12.747596740722656,11.700556755065918,11.107455253601074,37.434635162353516,3.5561954975128174,20.424732208251953,4.526164531707764,52.457950592041016,5.582632541656494,5.596541404724121,16.15768814086914,204.36083984375,6.345780849456787,4.493999481201172,10.479307174682617,28.574453353881836,32.981075286865234,203.89088439941406,6.309307098388672,14.598477363586426,11.485450744628906,17.446260452270508,10.282992362976074,10.300466537475586,8.01981258392334,21.421628952026367,2.374154806137085,4.0364484786987305,3.7745048999786377,26.283287048339844,3.2960169315338135,9.439016342163086,13.65632152557373,6.191687107086182,20.98296546936035,13.660149574279785,8.520689964294434,20.743900299072266,4.529345512390137,19.285816192626953,5.062122344970703,31.862049102783203,19.979768753051758,11.015481948852539,15.35163688659668,17.28248405456543,8.236140251159668,7.730379104614258,9.299454689025879,4.553523540496826,8.270691871643066,30.62877655029297,10.649999618530273
2020-08-30,10.168315887451172,13.942270278930664,37.41384506225586,18.328704833984375,39.611026763916016,10.293333053588867,52.45983123779297,1.9970630407333374,22.8799991607666,10.459334373474121,7.460310459136963,10.043732643127441,9.899706840515137,10.961861610412598,3.519874334335327,6.010000228881836,10.24862289428711,16.783018112182617,20.495967864990234,69.14791870117188,11.752758979797363,11.128911972045898,12.719100952148438,10.29471206665039,10.871818542480469,37.19407272338867,3.6216344833374023,21.119726181030273,4.569686412811279,44.501827239990234,5.520876407623291,5.596541404724121,16.474151611328125,186.68772888183594,5.798332691192627,4.623734474182129,10.189855575561523,27.40257453918457,31.82276153564453,220.7670135498047,6.0746259689331055,14.712664604187012,11.584065437316895,16.522314071655273,9.921151161193848,10.129312515258789,8.100445747375488,23.148426055908203,2.382514476776123,3.9341602325439453,3.816075086593628,27.90439796447754,3.4107296466827393,9.159217834472656,13.65632152557373,5.996211051940918,21.325546264648438,13.801950454711914,8.312702178955078,20.523759841918945,4.42228889465332,19.34029769897461,5.288784503936768,30.48636245727539,20.787275314331055,10.490127563476562,15.648073196411133,17.18288803100586,8.571808815002441,8.118110656738281,8.654358863830566,4.426830291748047,8.27842903137207,26.163856506347656,11.3100004196167
2020-09-06,10.32452392578125,14.002253532409668,36.66279983520508,18.436979293823242,38.558998107910156,10.300000190734863,54.087135314941406,1.8946499824523926,24.59000015258789,10.079282760620117,7.959383487701416,9.951630592346191,10.046587944030762,11.1851806640625,3.5349817276000977,6.010000228881836,10.053074836730957,15.82824420928955,19.321298599243164,63.220951080322266,11.436135292053223,11.597139358520508,12.861584663391113,10.187938690185547,10.262412071228027,36.73146438598633,3.7525129318237305,23.29465675354004,4.700247287750244,43.10294723510742,5.601158142089844,6.015041351318359,16.22098159790039,172.99729919433594,5.482201099395752,4.587408065795898,10.662429809570312,28.019350051879883,32.7158203125,207.2053985595703,6.634250164031982,15.16063404083252,10.992371559143066,16.24151039123535,10.434459686279297,10.129312515258789,7.848625183105469,24.819217681884766,2.5079100131988525,3.8082668781280518,4.240082263946533,30.074737548828125,3.8829851150512695,9.340264320373535,13.323241233825684,6.005983829498291,21.64476776123047,14.94581127166748,8.629798889160156,19.854877471923828,4.381112098693848,19.31305503845215,6.371726036071777,29.38966178894043,20.98715591430664,10.151189804077148,14.956393241882324,16.081499099731445,8.825605392456055,8.602773666381836,8.989472389221191,4.7174811363220215,8.077271461486816,26.334491729736328,11.350000381469727
2020-09-13,9.625310897827148,14.242177963256836,36.60350799560547,18.16629981994629,35.448665618896484,9.59666633605957,51.25544738769531,1.8741669654846191,26.579999923706055,10.237639427185059,7.339842796325684,10.086417198181152,9.49578857421875,11.07401180267334,3.3537003993988037,5.699999809265137,9.826654434204102,14.78587532043457,19.167377471923828,64.20877838134766,11.436135292053223,11.536066055297852,12.329643249511719,9.50281047821045,10.08365249633789,36.31510925292969,3.6113784313201904,22.70595359802246,4.534869194030762,39.5183219909668,5.588807582855225,5.504331111907959,15.316801071166992,150.34585571289062,5.574727535247803,4.359076023101807,10.195762634277344,26.962018966674805,31.49559783935547,204.4043731689453,6.327359199523926,14.774149894714355,10.597907066345215,15.670836448669434,10.426045417785645,9.52248764038086,9.202007293701172,22.73772430419922,2.382514476776123,3.5800859928131104,4.2650251388549805,28.577646255493164,3.912968635559082,9.422555923461914,13.38985824584961,5.908247470855713,21.138683319091797,13.981565475463867,8.333159446716309,19.719406127929688,4.117587089538574,19.326679229736328,6.749495983123779,29.17801856994629,20.37952423095703,9.769885063171387,14.480305671691895,15.759281158447266,8.891103744506836,8.578539848327637,7.958992958068848,4.531167507171631,7.411901950836182,26.438766479492188,10.600000381469727
